Job title,Salary amount,Salary currency,Conversion ratio,Country,City,State,Reference year,Remote ratio,Company industry,Company size,Education,Experience level,Employment type
Data Engineer,100000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,220000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,150000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,198440.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Scientist,144000.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Engineer,240000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,170000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,198440.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,144000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,150000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Data Analyst,100000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Data Analyst,120000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,95000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,47000.0,GBP,1.2951632,GB,,,2022,50.0,,M,,MI,FT
Data Analyst,64000.0,USD,1.0,US,,,2022,100.0,,L,,EN,FT
Data Scientist,38000.0,EUR,1.0882787,FR,,,2022,50.0,,L,,EN,FT
ML Engineer,187200.0,USD,1.0,CA,,,2022,100.0,,M,,SE,FT
ML Engineer,116100.0,USD,1.0,CA,,,2022,100.0,,M,,SE,FT
Data Analyst,150000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,127000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,275000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,166000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,159699.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,138938.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
BI Analyst,76000.0,USD,1.0,US,,,2022,50.0,,L,,EN,FT
Data Analyst,166700.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,119000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,130000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,100000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Analytics Engineer,84000.0,GBP,1.2951632,GB,,,2022,0.0,,M,,SE,FT
Analytics Engineer,75000.0,GBP,1.2951632,GB,,,2022,0.0,,M,,SE,FT
Data Analyst,80000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,52500.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,236000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,182000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,180000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,140000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,225000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,156400.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,135000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,100000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ML Engineer,204500.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
ML Engineer,142200.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Research Engineer,240000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Data Analyst,125404.0,USD,1.0,US,,,2022,50.0,,S,,EN,PT
Data Engineer,300000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,130000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,195000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,175000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,155000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,110000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,123000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,92250.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,170000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,150000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
ML Engineer,180000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
ML Engineer,100000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Data Engineer,97000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,90000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,200000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,160000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
ML Engineer,210000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ML Engineer,180000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,260000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,180000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Analytics Engineer,210000.0,USD,1.0,US,,,2022,100.0,,M,,EX,FT
Analytics Engineer,157000.0,USD,1.0,US,,,2022,100.0,,M,,EX,FT
Data Scientist,180000.0,USD,1.0,US,,,2022,100.0,,M,,EN,FT
Data Scientist,100000.0,USD,1.0,US,,,2022,100.0,,M,,EN,FT
Data Analyst,80000.0,USD,1.0,US,,,2022,0.0,,M,,MI,FT
Data Analyst,52500.0,USD,1.0,US,,,2022,0.0,,M,,MI,FT
Data Engineer,128000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,81500.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,105000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,70000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,175000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,122500.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,171000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,117000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,202800.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Scientist,104300.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Analyst,48000.0,EUR,1.0882787,ES,,,2022,0.0,,M,,SE,FT
Data Analyst,35000.0,EUR,1.0882787,ES,,,2022,0.0,,M,,SE,FT
Data Engineer,197000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,99000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,160000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,110000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,30000.0,USD,1.0,MX,,,2022,100.0,,L,,MI,FT
Analytics Engineer,78000.0,USD,1.0,BR,,,2022,100.0,,M,,MI,FT
Analytics Engineer,48000.0,USD,1.0,BR,,,2022,100.0,,M,,MI,FT
Data Engineer,170000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,130000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,150000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,95000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,78000.0,USD,1.0,BR,,,2022,100.0,,M,,MI,FT
Data Engineer,42000.0,USD,1.0,BR,,,2022,100.0,,M,,MI,FT
Data Engineer,345600.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,230400.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,145000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,115000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
BI Analyst,78000.0,USD,1.0,BR,,,2022,100.0,,M,,MI,FT
BI Analyst,48000.0,USD,1.0,BR,,,2022,100.0,,M,,MI,FT
Data Analyst,175950.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,130050.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,205600.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Engineer,105700.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Analyst,236600.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,89200.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,84000.0,USD,1.0,BR,,,2022,100.0,,M,,MI,FT
Data Scientist,54000.0,USD,1.0,BR,,,2022,100.0,,M,,MI,FT
Data Scientist,80000.0,USD,1.0,US,,,2022,100.0,,L,,EN,FT
Data Analyst,200000.0,USD,1.0,GB,,,2022,100.0,,S,,SE,FT
Data Scientist,96000.0,CAD,0.73006557,CA,,,2022,100.0,,L,,EN,FT
Data Engineer,165000.0,USD,1.0,US,,,2022,50.0,,S,,SE,FT
Data Scientist,27000.0,GBP,1.2951632,GB,,,2022,50.0,,L,,EN,FT
Data Engineer,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,169000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,110600.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,100000.0,AUD,0.67236147,AU,,,2021,50.0,,L,,MI,FT
Data Engineer,225000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,184100.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,225000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,156400.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
ML Engineer,108000.0,USD,1.0,US,,,2022,0.0,,S,,EN,FT
Data Scientist,155000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,38000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,85000.0,USD,1.0,US,,,2022,0.0,,M,,MI,FT
Data Analyst,65000.0,USD,1.0,US,,,2022,0.0,,M,,MI,FT
Data Scientist,155000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,38000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,90000.0,GBP,1.2951632,GB,,,2022,0.0,,M,,MI,FT
Data Engineer,75000.0,GBP,1.2951632,GB,,,2022,0.0,,M,,MI,FT
Data Scientist,153600.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,106800.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,185000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,50000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,155000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,38000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,168000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,130000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,123400.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,88100.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,120000.0,USD,1.0,US,,,2022,100.0,,S,,SE,FT
Data Scientist,55000.0,USD,1.0,US,,,2022,100.0,,S,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,191200.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,130000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,169000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,110600.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Analytics Engineer,150000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Analytics Engineer,120000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,139000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,122000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,139600.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,85700.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,185000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,50000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,225000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,156400.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,200000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,175000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,185900.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,129300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
ML Engineer,148500.0,USD,1.0,US,,,2022,100.0,,L,,MI,FT
ML Engineer,98200.0,USD,1.0,US,,,2022,100.0,,L,,MI,FT
Data Analyst,115000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,95000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,225000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,66000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,185000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,50000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,45000.0,EUR,1.0882787,ES,,,2022,0.0,,M,,SE,FT
Data Scientist,36000.0,EUR,1.0882787,ES,,,2022,0.0,,M,,SE,FT
Data Manager,134000.0,USD,1.0,US,,,2022,0.0,,M,,MI,FT
Data Manager,98000.0,USD,1.0,US,,,2022,0.0,,M,,MI,FT
Data Analyst,105000.0,USD,1.0,US,,,2022,0.0,,M,,MI,FT
Data Analyst,62000.0,USD,1.0,US,,,2022,0.0,,M,,MI,FT
Data Analyst,57000.0,USD,1.0,US,,,2022,100.0,,L,,EN,FT
Data Engineer,210000.0,CAD,0.73006557,CA,,,2022,50.0,,M,,SE,FT
Data Scientist,144200.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Data Scientist,115360.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Data Scientist,120000.0,AUD,0.67236147,AU,,,2022,0.0,,L,,MI,FT
Data Engineer,3000000.0,INR,0.011962834,IN,,,2022,100.0,,L,,SE,FT
Data Engineer,70000.0,EUR,1.0882787,PT,,,2022,0.0,,M,,SE,FT
Data Engineer,40000.0,EUR,1.0882787,PT,,,2022,0.0,,M,,SE,FT
Data Engineer,170000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,150000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,180000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,160000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,108000.0,USD,1.0,US,,,2022,50.0,,L,,MI,FT
ML Engineer,200000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ML Engineer,150000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Manager,164000.0,CAD,0.73006557,CA,,,2022,50.0,,L,,EX,FT
Data Engineer,188700.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,160395.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,115934.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,81666.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,300000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,225000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,198440.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,144000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Applied Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Applied Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,48000.0,EUR,1.0882787,ES,,,2022,0.0,,M,,SE,FT
Data Analyst,35000.0,EUR,1.0882787,ES,,,2022,0.0,,M,,SE,FT
Data Scientist,72000.0,EUR,1.0882787,DE,,,2022,100.0,,S,,MI,FT
Data Scientist,156868.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
BI Analyst,200000.0,USD,1.0,NG,,,2022,100.0,,S,,SE,FT
Data Scientist,198440.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Scientist,144000.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
ML Engineer,66000.0,EUR,1.0882787,PT,,,2022,100.0,,L,,SE,FT
Data Analyst,90000.0,USD,1.0,US,,,2022,100.0,,M,,SE,CT
Research Engineer,120000.0,EUR,1.0882787,DE,,,2022,0.0,,S,,MI,FT
Research Engineer,80000.0,EUR,1.0882787,DE,,,2022,0.0,,S,,MI,FT
Data Engineer,200000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,180000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Analytics Engineer,108000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Analytics Engineer,85000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
ML Engineer,210000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ML Engineer,180000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,165000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,132000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Analytics Engineer,130000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Analytics Engineer,110000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,65000.0,AUD,0.67236147,AU,,,2022,50.0,,L,,MI,FT
Data Analyst,56000.0,AUD,0.67236147,AU,,,2021,50.0,,L,,EN,FT
Data Analyst,135000.0,USD,1.0,US,,,2022,100.0,,L,,MI,FT
Data Engineer,178800.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Engineer,132100.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Analyst,20000.0,USD,1.0,US,,,2022,50.0,,M,,EN,FT
ML Engineer,140000.0,USD,1.0,CA,,,2022,0.0,,M,,SE,FT
ML Engineer,110000.0,USD,1.0,CA,,,2022,0.0,,M,,SE,FT
Data Engineer,160000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,85000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ETL Developer,250000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ETL Developer,63000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,187200.0,USD,1.0,US,,,2022,100.0,,M,,EX,FT
Data Engineer,116100.0,USD,1.0,US,,,2022,100.0,,M,,EX,FT
Data Engineer,200000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,145000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,229998.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Engineer,154545.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Scientist,215000.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Scientist,159000.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Engineer,229998.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
Data Engineer,154545.0,USD,1.0,US,,,2022,0.0,,L,,SE,FT
AI Engineer,50000.0,USD,1.0,US,,,2022,100.0,,M,,EN,FT
Data Scientist,183000.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Analyst,99750.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,68400.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,236900.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Scientist,159200.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Manager,243225.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Manager,179775.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,175000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,150000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ML Engineer,210000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ML Engineer,180000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,148000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,128000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,190000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,135000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Analytics Engineer,130000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Analytics Engineer,110000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,160000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,85000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,218000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,145300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
ML Engineer,195400.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
ML Engineer,131300.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Engineer,105000.0,USD,1.0,US,,,2022,100.0,,L,,EN,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,207000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,153000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,110000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,99000.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ML Engineer,200000.0,USD,1.0,PR,,,2022,100.0,,M,,SE,FT
ML Engineer,135000.0,USD,1.0,PR,,,2022,100.0,,M,,SE,FT
Data Scientist,207000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,153000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,191475.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Scientist,141525.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,195700.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,130500.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
ML Engineer,130000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
ML Engineer,84000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,100000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Data Engineer,60000.0,USD,1.0,US,,,2022,100.0,,M,,MI,FT
Data Engineer,65000.0,GBP,1.2951632,GB,,,2022,100.0,,M,,MI,FT
Data Engineer,55000.0,GBP,1.2951632,GB,,,2022,100.0,,M,,MI,FT
Data Engineer,141300.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Engineer,102100.0,USD,1.0,US,,,2022,0.0,,M,,SE,FT
Data Analyst,48000.0,EUR,1.0882787,ES,,,2022,0.0,,M,,SE,FT
Data Analyst,35000.0,EUR,1.0882787,ES,,,2022,0.0,,M,,SE,FT
Data Analyst,150000.0,USD,1.0,US,,,2022,100.0,,L,,MI,FT
Data Scientist,83000.0,GBP,1.2951632,GB,,,2022,100.0,,M,,MI,FT
Data Scientist,1800000.0,INR,0.011962834,IN,,,2022,50.0,,M,,EN,FT
Data Analyst,144000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Analyst,113000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
AI Engineer,30000.0,EUR,1.0882787,ES,,,2022,100.0,,M,,EN,FT
Data Engineer,195400.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Engineer,131300.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
ML Engineer,195400.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
ML Engineer,131300.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Engineer,195400.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Engineer,131300.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Engineer,190000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,135000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,135000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,80000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,160000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,85000.0,USD,1.0,US,,,2022,100.0,,M,,SE,FT
Data Engineer,178800.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
Data Engineer,132100.0,USD,1.0,US,,,2022,100.0,,L,,SE,FT
